date,station,tmax,tmin,tavg,cdd26
2026/06/22,nagasaki,33.2,25.5,29.4,3.4
2026/06/22,kumamoto,32.1,23.9,28,2
2026/06/22,sapporo,24.2,16.5,20.4,0
2026/06/23,tokyo,31.5,23.7,27.6,1.6
2026/06/23,osaka,31,23.2,27.1,1.1
2026/06/23,kobe,32.5,25,28.8,2.8
2026/06/23,nagasaki,32.2,23.8,28,2
2026/06/23,kumamoto,31,22.1,26.6,0.6
2026/06/23,sapporo,25.1,16.7,20.9,0
2026/06/24,tokyo,32,23.2,27.6,1.6
2026/06/24,osaka,31.5,22.7,27.1,1.1
2026/06/24,kobe,31.4,23.5,27.4,1.4
2026/06/24,nagasaki,31.8,22.7,27.3,1.3
2026/06/24,kumamoto,33.2,25.6,29.4,3.4
2026/06/24,sapporo,25.3,16.1,20.7,0
2026/06/25,tokyo,30,22.2,26.1,0.1
2026/06/25,osaka,31.9,24.1,28,2
2026/06/25,kobe,32.8,24.5,28.6,2.6
2026/06/25,nagasaki,33.3,25.5,29.4,3.4
2026/06/25,kumamoto,32.2,23.9,28.1,2.1
2026/06/25,sapporo,23.7,15.8,19.8,0
2026/06/26,tokyo,30.5,21.7,26.1,0.1
2026/06/26,osaka,32.4,23.6,28,2
2026/06/26,kobe,31.7,22.9,27.3,1.3
2026/06/26,nagasaki,32.2,23.6,27.9,1.9
2026/06/26,kumamoto,33.6,24.5,29.1,3.1
2026/06/26,sapporo,23.9,15.2,19.5,0
2026/06/27,tokyo,30.9,23.1,27,1
2026/06/27,osaka,32.9,25,28.9,2.9
2026/06/27,kobe,33.1,23.9,28.5,2.5
2026/06/27,nagasaki,31.9,22.7,27.3,1.3
2026/06/27,kumamoto,33.3,25.6,29.4,3.4
2026/06/27,sapporo,24.9,15.5,20.2,0
2026/06/28,tokyo,31.4,22.5,26.9,0.9
2026/06/28,osaka,33.4,24.5,28.9,2.9
2026/06/28,kobe,32,24.4,28.2,2.2
2026/06/28,nagasaki,33.3,25.3,29.3,3.3
2026/06/28,kumamoto,32.2,23.7,28,2
2026/06/28,sapporo,23.3,15.2,19.3,0
2026/06/29,tokyo,31.9,24,27.9,1.9
2026/06/29,osaka,31.3,23.4,27.4,1.4
2026/06/29,kobe,30.9,22.9,26.9,0.9
2026/06/29,nagasaki,33,24.4,28.7,2.7
2026/06/29,kumamoto,31.9,22.8,27.4,1.4
2026/06/29,sapporo,23.5,14.7,19.1,0
2026/06/30,tokyo,32.8,24.5,28.6,2.6
2026/06/30,osaka,32.2,23.9,28.1,2.1
2026/06/30,kobe,32.1,22.8,27.5,1.5
2026/06/30,nagasaki,31.8,23.6,27.7,1.7
2026/06/30,kumamoto,33.2,24.5,28.9,2.9
2026/06/30,sapporo,25.3,16.3,20.8,0
2026/07/01,tokyo,32.7,23.6,28.2,2.2
2026/07/01,osaka,32.1,22.9,27.5,1.5
2026/07/01,kobe,33.2,23.9,28.6,2.6
2026/07/01,nagasaki,33.8,26.2,30,4
2026/07/01,kumamoto,32.7,24.6,28.7,2.7
2026/07/01,sapporo,25.6,17.3,21.5,0
2026/07/02,tokyo,30.6,22.4,26.5,0.5
2026/07/02,osaka,32.6,24.4,28.5,2.5
2026/07/02,kobe,32.1,24.4,28.3,2.3
2026/07/02,nagasaki,33.5,25.2,29.4,3.4
2026/07/02,kumamoto,32.3,23.5,27.9,1.9
2026/07/02,sapporo,24,15,19.5,0
2026/07/03,tokyo,31.1,21.9,26.5,0.5
2026/07/03,osaka,33,23.8,28.4,2.4
2026/07/03,kobe,33.5,25.3,29.4,3.4
2026/07/03,nagasaki,32.4,23.4,27.9,1.9
2026/07/03,kumamoto,33.7,26.2,30,4
2026/07/03,sapporo,24.2,16.4,20.3,0
2026/07/04,tokyo,31.5,23.3,27.4,1.4
2026/07/04,osaka,33.5,25.3,29.4,3.4
2026/07/04,kobe,32.3,23.7,28,2
2026/07/04,nagasaki,33.8,26.1,29.9,3.9
2026/07/04,kumamoto,33.4,25.2,29.3,3.3
2026/07/04,sapporo,25.1,16.6,20.9,0
2026/07/05,tokyo,32,22.8,27.4,1.4
2026/07/05,osaka,33.9,24.7,29.3,3.3
2026/07/05,kobe,33.7,24.7,29.2,3.2
2026/07/05,nagasaki,33.4,25,29.2,3.2
2026/07/05,kumamoto,32.3,23.4,27.8,1.8
2026/07/05,sapporo,25.2,15.9,20.6,0
2026/07/06,tokyo,32.4,24.2,28.3,2.3
2026/07/06,osaka,31.9,23.6,27.8,1.8
2026/07/06,kobe,32.6,23.2,27.9,1.9
2026/07/06,nagasaki,32.3,23.2,27.8,1.8
2026/07/06,kumamoto,33.7,26,29.9,3.9
2026/07/06,sapporo,26.1,18.1,22.1,0
2026/07/07,tokyo,32.9,23.6,28.3,2.3
2026/07/07,osaka,32.3,23,27.6,1.6
2026/07/07,kobe,31.4,23.6,27.5,1.5
2026/07/07,nagasaki,34.5,26.7,30.6,4.6
2026/07/07,kumamoto,33.3,25,29.1,3.1
2026/07/07,sapporo,24.5,15.8,20.1,0
2026/07/08,tokyo,33.3,25,29.1,3.1
2026/07/08,osaka,32.7,24.4,28.6,2.6
2026/07/08,kobe,32.8,24.5,28.6,2.6
2026/07/08,nagasaki,33.4,24.9,29.1,3.1
2026/07/08,kumamoto,32.2,23.1,27.7,1.7
2026/07/08,sapporo,24.7,15.2,19.9,0
2026/07/09,tokyo,31.2,21.9,26.5,0.5
2026/07/09,osaka,33.2,23.9,28.6,2.6
2026/07/09,kobe,31.6,22.9,27.3,1.3
2026/07/09,nagasaki,33,23.8,28.4,2.4
2026/07/09,kumamoto,34.4,26.7,30.5,4.5
2026/07/09,sapporo,25.6,17.4,21.5,0
2026/07/10,tokyo,32.1,24.4,28.3,2.3
2026/07/10,osaka,34,26.2,30.1,4.1
2026/07/10,kobe,32.8,24.9,28.8,2.8
2026/07/10,nagasaki,34.2,25.4,29.8,3.8
2026/07/10,kumamoto,33.1,23.8,28.5,2.5
2026/07/10,sapporo,24.9,16.6,20.8,0
2026/07/11,tokyo,32.5,23.7,28.1,2.1
2026/07/11,osaka,31.9,23.1,27.5,1.5
2026/07/11,kobe,31.7,23.4,27.5,1.5
2026/07/11,nagasaki,33.1,25.6,29.4,3.4
2026/07/11,kumamoto,34.5,26.5,30.5,4.5
2026/07/11,sapporo,25,15.9,20.4,0
2026/07/12,tokyo,32.9,25.1,29,3
2026/07/12,osaka,32.3,24.5,28.4,2.4
2026/07/12,kobe,33,24.2,28.6,2.6
2026/07/12,nagasaki,32.7,24.5,28.6,2.6
2026/07/12,kumamoto,34.1,25.4,29.8,3.8
2026/07/12,sapporo,25.9,18.1,22,0
2026/07/13,tokyo,33.3,24.5,28.9,2.9
2026/07/13,osaka,32.8,24,28.4,2.4
2026/07/13,kobe,31.9,22.7,27.3,1.3
2026/07/13,nagasaki,34.1,25.2,29.6,3.6
2026/07/13,kumamoto,33,23.6,28.3,2.3
2026/07/13,sapporo,24.3,15.8,20.1,0
2026/07/14,tokyo,31.2,23.4,27.3,1.3
2026/07/14,osaka,33.2,25.4,29.3,3.3
2026/07/14,kobe,33.2,25.6,29.4,3.4
2026/07/14,nagasaki,33.7,26.1,29.9,3.9
2026/07/14,kumamoto,32.6,24.5,28.6,2.6
2026/07/14,sapporo,24.4,15.1,19.8,0
2026/07/15,tokyo,31.6,22.8,27.2,1.2
2026/07/15,osaka,33.6,24.7,29.1,3.1
2026/07/15,kobe,32,24,28,2
2026/07/15,nagasaki,32.6,24.3,28.5,2.5
2026/07/15,kumamoto,34,25.2,29.6,3.6
2026/07/15,sapporo,25.3,17.3,21.3,0
2026/07/16,tokyo,32,24.1,28.1,2.1
2026/07/16,osaka,34,26.1,30.1,4.1
2026/07/16,kobe,33.3,24.9,29.1,3.1
2026/07/16,nagasaki,34,25,29.5,3.5
2026/07/16,kumamoto,32.8,25.2,29,3
2026/07/16,sapporo,25.4,16.7,21,0
2026/07/17,tokyo,32.4,23.5,27.9,1.9
2026/07/17,osaka,34.4,25.5,29.9,3.9
2026/07/17,kobe,32.1,23.2,27.6,1.6
2026/07/17,nagasaki,33.6,25.9,29.8,3.8
2026/07/17,kumamoto,32.4,24.2,28.3,2.3
2026/07/17,sapporo,26.2,16.8,21.5,0
2026/07/18,tokyo,32.8,24.9,28.8,2.8
2026/07/18,osaka,32.2,24.3,28.3,2.3
2026/07/18,kobe,33.5,24.2,28.9,2.9
2026/07/18,nagasaki,34.9,26.5,30.7,4.7
2026/07/18,kumamoto,33.8,24.8,29.3,3.3
2026/07/18,sapporo,24.6,16.5,20.6,0
2026/07/19,tokyo,33.2,24.3,28.8,2.8
2026/07/19,osaka,32.6,23.7,28.1,2.1
2026/07/19,kobe,32.3,24.6,28.4,2.4
2026/07/19,nagasaki,34.5,25.4,29.9,3.9
2026/07/19,kumamoto,33.4,25.8,29.6,3.6
2026/07/19,sapporo,24.7,15.8,20.3,0
2026/07/20,tokyo,31.5,22.1,26.8,0.8
2026/07/20,osaka,33.4,24,28.7,2.7
2026/07/20,kobe,33.4,24.5,28.9,2.9
2026/07/20,nagasaki,33.2,24.5,28.9,2.9
2026/07/20,kumamoto,34.6,25.4,30,4
2026/07/20,sapporo,26.4,17.4,21.9,0
2026/07/21,tokyo,31.9,23.5,27.7,1.7
2026/07/21,osaka,33.8,25.4,29.6,3.6
2026/07/21,kobe,32.2,22.8,27.5,1.5
2026/07/21,nagasaki,34.5,25.1,29.8,3.8
2026/07/21,kumamoto,33.4,25.5,29.4,3.4
2026/07/21,sapporo,24.8,17.1,21,0
2026/07/22,tokyo,32.2,22.8,27.5,1.5
2026/07/22,osaka,34.2,24.8,29.5,3.5
2026/07/22,kobe,33.5,25.7,29.6,3.6
2026/07/22,nagasaki,34.1,26,30.1,4.1
2026/07/22,kumamoto,33,24.4,28.7,2.7
2026/07/22,sapporo,25.6,17.2,21.4,0
2026/07/23,tokyo,32.6,24.2,28.4,2.4
2026/07/23,osaka,32.1,23.7,27.9,1.9
2026/07/23,kobe,32.3,24.1,28.2,2.2
2026/07/23,nagasaki,32.9,24.1,28.5,2.5
2026/07/23,kumamoto,34.3,25,29.6,3.6
2026/07/23,sapporo,25.7,16.5,21.1,0
2026/07/24,tokyo,33,23.6,28.3,2.3
2026/07/24,osaka,32.4,22.9,27.6,1.6
2026/07/24,kobe,33.6,25,29.3,3.3
2026/07/24,nagasaki,35,25.5,30.3,4.3
2026/07/24,kumamoto,33.9,25.9,29.9,3.9
2026/07/24,sapporo,26.5,18.6,22.6,0
2026/07/25,tokyo,33.3,24.8,29,3
2026/07/25,osaka,32.8,24.3,28.5,2.5
2026/07/25,kobe,32.4,23.4,27.9,1.9
2026/07/25,nagasaki,33.8,25.6,29.7,3.7
2026/07/25,kumamoto,32.7,24,28.4,2.4
2026/07/25,sapporo,26.6,17.9,22.3,0
2026/07/26,tokyo,33.7,24.2,29,3
2026/07/26,osaka,33.1,25.6,29.4,3.4
2026/07/26,kobe,33.7,24.2,29,3
2026/07/26,nagasaki,32.7,23.8,28.3,2.3
2026/07/26,kumamoto,34,24.5,29.3,3.3
2026/07/26,sapporo,24.9,15.5,20.2,0
2026/07/27,tokyo,31.5,23,27.3,1.3
2026/07/27,osaka,33.5,25,29.3,3.3
2026/07/27,kobe,32.5,24.6,28.6,2.6
2026/07/27,nagasaki,34.7,27.1,30.9,4.9
2026/07/27,kumamoto,33.6,25.5,29.6,3.6
2026/07/27,sapporo,25,16.8,20.9,0
2026/07/28,tokyo,31.9,24.4,28.1,2.1
2026/07/28,osaka,33.8,26.3,30,4
2026/07/28,kobe,33.7,25.4,29.6,3.6
2026/07/28,nagasaki,33.5,25.2,29.4,3.4
2026/07/28,kumamoto,32.4,23.5,27.9,1.9
2026/07/28,sapporo,25.8,16.9,21.4,0
2026/07/29,tokyo,32.2,23.7,28,2
2026/07/29,osaka,34.2,25.6,29.9,3.9
2026/07/29,kobe,32.5,23.8,28.1,2.1
2026/07/29,nagasaki,33.1,24.1,28.6,2.6
2026/07/29,kumamoto,34.4,26.9,30.6,4.6
2026/07/29,sapporo,24.1,16.5,20.3,0
2026/07/30,tokyo,32.2,23.1,27.7,1.7
2026/07/30,osaka,34.2,25.1,29.7,3.7
2026/07/30,kobe,33.6,25.6,29.6,3.6
2026/07/30,nagasaki,34.2,25.6,29.9,3.9
2026/07/30,kumamoto,33.1,24,28.6,2.6
2026/07/30,sapporo,25.8,18.1,22,0
2026/07/31,tokyo,32.6,24.5,28.6,2.6
2026/07/31,osaka,32,23.9,27.9,1.9
2026/07/31,kobe,32.4,24,28.2,2.2
2026/07/31,nagasaki,33,23.7,28.4,2.4
2026/07/31,kumamoto,34.4,26.6,30.5,4.5
2026/07/31,sapporo,25.9,17.4,21.6,0
2026/08/01,tokyo,32,24.1,28.1,2.1
2026/08/01,osaka,34,26.1,30.1,4.1
2026/08/01,kobe,33.8,25.7,29.8,3.8
2026/08/01,nagasaki,33.6,25.6,29.6,3.6
2026/08/01,kumamoto,32.4,23.9,28.1,2.1
2026/08/01,sapporo,25.2,16,20.6,0
2026/08/02,tokyo,32.3,23.4,27.8,1.8
2026/08/02,osaka,31.8,22.9,27.4,1.4
2026/08/02,kobe,32.5,24,28.3,2.3
2026/08/02,nagasaki,33.1,24.5,28.8,2.8
2026/08/02,kumamoto,34.5,25.3,29.9,3.9
2026/08/02,sapporo,26,18.1,22.1,0
