date,area,avg_price,baseload_price,peak_price,daytime_price,night_price,solar_crush_price,max_price,min_price
2025/08/28,chugoku,10.5,10.5,8.77,10.62,8.66,7.96,18.97,7.62
2025/08/28,hokkaido,15.27,15.27,10.9,12.55,12.04,9.47,45,7.46
2025/08/28,hokuriku,11.67,11.67,12.46,13.44,8.66,11.88,18.97,7.81
2025/08/28,kansai,11.67,11.67,12.46,13.44,8.66,11.88,18.97,7.81
2025/08/28,kyushu,10.5,10.5,8.77,10.62,8.66,7.96,18.97,7.62
2025/08/28,shikoku,10.13,10.13,7.66,9.77,8.63,6.79,18.97,6.18
2025/08/28,system,12.5,12.5,11.65,13.02,10.92,10.93,18.97,10
2025/08/28,tohoku,12.79,12.79,11.26,12.74,12.04,9.97,18.97,8.94
2025/08/28,tokyo,13.45,13.45,13.24,14.18,12.04,12.59,18.97,11
2025/08/29,chubu,13.91,13.91,13.1,14.55,11.73,12.77,23.03,10.85
2025/08/29,chugoku,10.54,10.54,9.04,10.75,8.75,8.27,18.99,7.81
2025/08/29,hokkaido,14.64,14.64,14.22,15.61,11.93,13.92,28,10.86
2025/08/29,hokuriku,11.65,11.65,12.52,13.41,8.75,12.21,18.99,7.82
2025/08/29,kansai,11.65,11.65,12.52,13.41,8.75,12.21,18.99,7.82
2025/08/29,kyushu,10.54,10.54,9.04,10.75,8.75,8.27,18.99,7.81
2025/08/29,shikoku,9.95,9.95,7.82,9.47,8.71,7.31,18.99,6.61
2025/08/29,system,12.97,12.97,12.5,13.66,10.75,11.6,19.08,10.31
2025/08/29,tohoku,14.31,14.31,13.58,15.14,11.73,12.79,28,10.86
2025/08/29,tokyo,14.31,14.31,13.58,15.14,11.73,12.79,28,10.86
2025/08/30,chubu,11.38,11.38,9.52,10.24,11.58,9.77,15.11,7.81
2025/08/30,chugoku,9.71,9.71,7.88,9.09,8.8,7.62,15.11,7.13
2025/08/30,hokkaido,12.27,12.27,8.65,10.59,11.99,7.91,22,7.57
2025/08/30,hokuriku,10.19,10.19,9.52,10.24,8.8,9.77,15.11,7.13
2025/08/30,kansai,10.19,10.19,9.52,10.24,8.8,9.77,15.11,7.13
2025/08/30,kyushu,9.71,9.71,7.88,9.09,8.8,7.62,15.11,7.13
2025/08/30,shikoku,9.41,9.41,6.99,8.39,8.8,6.62,15.11,6.36
2025/08/30,system,11.47,11.47,9.3,10.57,11.27,8.89,18,7.81
2025/08/30,tohoku,11.64,11.64,8.1,10.2,11.9,7.91,19,7.57
2025/08/30,tokyo,13.08,13.08,12.16,13.34,11.9,11.29,19,10.69
2025/08/31,chubu,12.37,12.37,9.33,11.31,11.53,8.65,23.16,7.2
2025/08/31,chugoku,9.27,9.27,7.54,8.52,8.31,7.47,15.66,6.5
2025/08/31,hokkaido,12.81,12.81,9.69,11.45,11.61,9.29,37,7.55
2025/08/31,hokuriku,9.5,9.5,8.32,9.06,8.31,8.44,15.66,6.5
2025/08/31,kansai,9.5,9.5,8.32,9.06,8.31,8.44,15.66,6.5
2025/08/31,kyushu,9.27,9.27,7.54,8.52,8.31,7.47,15.66,6.5
2025/08/31,shikoku,8.94,8.94,6.57,7.72,8.31,6.34,15.66,1.01
2025/08/31,system,11.22,11.22,9.15,10.24,10.75,9.15,18.5,7.39
2025/08/31,tohoku,12.46,12.46,9.69,11.45,11.61,9.29,23.16,7.55
2025/08/31,tokyo,13.13,13.13,11.65,12.93,11.61,11.41,23.16,10.62
2025/09/01,chubu,15.21,15.21,14.49,17.38,11.96,13.58,35,7.97
2025/09/01,chugoku,11.2,11.2,8.77,10.97,8.89,7.94,20.99,7.55
2025/09/01,hokkaido,15.76,15.76,14.23,18.31,11.59,12.59,35,10
2025/09/01,hokuriku,13.06,13.06,14.49,15.44,8.89,13.58,25,7.72
2025/09/01,kansai,13.06,13.06,14.49,15.44,8.89,13.58,25,7.72
2025/09/01,kyushu,11.2,11.2,8.77,10.97,8.89,7.94,20.99,7.55
2025/09/01,shikoku,9.99,9.99,7.07,8.1,8.89,6.94,20.99,6.54
2025/09/01,system,14.63,14.63,14.2,17.07,10.78,13.45,35,9.65
2025/09/01,tohoku,15.5,15.5,13.71,17.68,11.59,11.87,35,10
2025/09/01,tokyo,17.03,17.03,17.68,20.73,12.04,16.75,35,10.94
2025/09/02,chubu,15.85,15.85,16.67,17.75,12.93,16.31,35,9.78
2025/09/02,chugoku,12.87,12.87,10.9,12.86,10.95,9.39,20.98,7.58
2025/09/02,hokkaido,13.16,13.16,11.13,13.73,11.75,11.14,35,8.42
2025/09/02,hokuriku,14.58,14.58,16.67,16.97,10.95,16.31,20.98,9.12
2025/09/02,kansai,14.58,14.58,16.67,16.97,10.95,16.31,20.98,9.12
2025/09/02,kyushu,12.87,12.87,10.9,12.86,10.95,9.39,20.98,7.58
2025/09/02,shikoku,11.73,11.73,7.95,10.25,10.95,7.94,20.56,6.91
2025/09/02,system,15.1,15.1,15.29,16.77,12.17,14.83,35,11.42
2025/09/02,tohoku,12.76,12.76,9.79,12.79,11.75,9.26,35,8.42
2025/09/02,tokyo,16.27,16.27,17.63,18.61,13.11,17.65,35,12.16
2025/09/03,chubu,15.87,15.87,15.14,18.22,12.13,13.46,35,9.53
2025/09/03,chugoku,14.33,14.33,12.43,15.78,10.96,11.78,35,9.53
2025/09/03,hokkaido,13.22,13.22,8.16,12.52,11.81,7.48,35,6.01
2025/09/03,hokuriku,15.35,15.35,15.14,18.22,10.96,13.46,35,9.53
2025/09/03,kansai,15.35,15.35,15.14,18.22,10.96,13.46,35,9.53
2025/09/03,kyushu,14.33,14.33,12.43,15.78,10.96,11.78,35,9.53
2025/09/03,shikoku,13.49,13.49,9.56,13.77,10.96,8.04,35,6.89
2025/09/03,system,15.27,15.27,14.01,17.44,11.61,13.32,35,10.94
2025/09/03,tohoku,13.22,13.22,8.16,12.52,11.81,7.48,35,6.01
2025/09/03,tokyo,17.11,17.11,18.53,20.68,12.62,18.21,35,11.46
2025/09/04,chubu,14.34,14.34,17.73,17.47,11.34,17.82,20.56,8.89
2025/09/04,chugoku,13.96,13.96,17.73,17.44,10.59,17.82,20.56,8.89
2025/09/04,hokkaido,12.58,12.58,12.4,13.41,11.59,11.42,19,8.05
2025/09/04,hokuriku,13.96,13.96,17.73,17.44,10.59,17.82,20.56,8.89
2025/09/04,kansai,13.96,13.96,17.73,17.44,10.59,17.82,20.56,8.89
2025/09/04,kyushu,13.96,13.96,17.73,17.44,10.59,17.82,20.56,8.89
2025/09/04,shikoku,13.94,13.94,17.73,17.39,10.59,17.82,20.56,8.89
2025/09/04,system,13.64,13.64,16.35,16.3,10.97,16.09,19,10.22
2025/09/04,tohoku,12.67,12.67,12.72,13.63,11.59,11.77,19,8.33
2025/09/04,tokyo,14.42,14.42,17.5,17.34,11.7,17.51,19,11.18
2025/09/05,chubu,14.38,14.38,17.73,17.63,10.52,17.56,20.56,9
2025/09/05,chugoku,11.87,11.87,10.49,12.2,10.12,8.96,20.56,7.78
2025/09/05,hokkaido,17.01,17.01,11.31,16.86,11.86,10.54,50,9.87
2025/09/05,hokuriku,14,14,17.58,17.32,10.12,17.56,20.56,9
2025/09/05,kansai,14,14,17.58,17.32,10.12,17.56,20.56,9
2025/09/05,kyushu,11.87,11.87,10.49,12.2,10.12,8.96,20.56,7.78
2025/09/05,shikoku,11.34,11.34,9.1,11.08,9.97,7.92,20.56,7.25
2025/09/05,system,13.77,13.77,15.24,15.87,10.89,14.68,19.05,10.3
2025/09/05,tohoku,12.24,12.24,10.95,12.95,11.38,10.54,19.05,9.76
2025/09/05,tokyo,14.84,14.84,18.05,17.97,11.38,18.01,20.56,10.6
2025/09/06,chubu,10.07,10.07,7.99,8.89,9.89,7.82,16,5.9
2025/09/06,chugoku,9.54,9.54,7.16,8.31,9.14,6.95,16,5.9
2025/09/06,hokkaido,10.19,10.19,7.16,8.57,10.2,6.98,16.95,6.29
2025/09/06,hokuriku,9.79,9.79,7.99,8.89,9.14,7.82,16,5.9
2025/09/06,kansai,9.79,9.79,7.99,8.89,9.14,7.82,16,5.9
2025/09/06,kyushu,9.54,9.54,7.16,8.31,9.14,6.95,16,5.9
2025/09/06,shikoku,8.46,8.46,4.38,6.25,8.6,3.29,16,0.01
2025/09/06,system,9.97,9.97,7.52,8.71,9.88,7.25,16,6.71
2025/09/06,tohoku,10.13,10.13,7.16,8.61,10.29,6.98,16,6.29
2025/09/06,tokyo,11.1,11.1,9.96,10.76,10.38,9.88,16,9.02
2025/09/07,chubu,10.15,10.15,8.46,9.22,9.82,8.62,16.07,6.32
2025/09/07,chugoku,9.41,9.41,7.24,8.37,8.84,7.06,16.07,6.32
2025/09/07,hokkaido,10.91,10.91,8.77,10.03,10.25,8.33,18,7.3
2025/09/07,hokuriku,9.77,9.77,8.46,9.22,8.84,8.62,16.07,6.32
2025/09/07,kansai,9.77,9.77,8.46,9.22,8.84,8.62,16.07,6.32
2025/09/07,kyushu,9.36,9.36,7.24,8.35,8.72,7.06,16.07,6.32
2025/09/07,shikoku,8.9,8.9,6.71,7.68,8.35,6.58,16.07,4
2025/09/07,system,10.09,10.09,7.96,9.07,9.63,7.81,16.5,7.01
2025/09/07,tohoku,10.62,10.62,8.29,9.61,10.25,7.79,18,6.11
2025/09/07,tokyo,11.62,11.62,11.04,11.8,10.25,10.45,18,9.74
2025/09/08,chubu,13.78,13.78,14.17,15.75,10.43,13.96,35,8.55
2025/09/08,chugoku,11.62,11.62,10.01,12.04,9.05,8.91,23.3,7.46
2025/09/08,hokkaido,13.37,13.37,8.69,13.84,11.37,7.43,40.01,5
2025/09/08,hokuriku,13.15,13.15,14.17,15.71,9.05,13.96,35,7.78
2025/09/08,kansai,13.15,13.15,14.17,15.71,9.05,13.96,35,7.78
2025/09/08,kyushu,11.62,11.62,10.01,12.04,9.05,8.91,23.3,7.46
2025/09/08,shikoku,9.99,9.99,6.94,8.94,8.62,6.87,23.3,6.65
2025/09/08,system,13.17,13.17,12.89,15.06,9.87,12.19,36,8.55
2025/09/08,tohoku,13.69,13.69,10.53,15.39,10.7,9.48,40.01,8
2025/09/08,tokyo,14.88,14.88,14.36,18.09,10.7,14.11,40.01,9.88
2025/09/09,chubu,14.3,14.3,15.3,15.69,11.56,15.19,20,8.43
2025/09/09,chugoku,12.31,12.31,11.41,12.85,9.73,10.36,20,7.56
2025/09/09,hokkaido,14.7,14.7,13.85,14.78,12.6,12.58,22,8
2025/09/09,hokuriku,13.47,13.47,15.3,15.64,9.73,15.19,20,8.43
2025/09/09,kansai,13.47,13.47,15.3,15.64,9.73,15.19,20,8.43
2025/09/09,kyushu,12.31,12.31,11.41,12.85,9.73,10.36,20,7.56
2025/09/09,shikoku,10.37,10.37,7.14,9.26,9.3,7.04,20,6.73
2025/09/09,system,13.74,13.74,13.95,14.91,11.11,13.4,21.79,10.34
2025/09/09,tohoku,12.65,12.65,10.75,12.56,11.83,9.21,20,8
2025/09/09,tokyo,14.42,14.42,15.3,15.74,11.83,15.19,20,10.91
2025/09/10,chubu,14.08,14.08,14.76,16.08,11.53,14.14,25,8.23
2025/09/10,chugoku,13.55,13.55,14.76,16.08,10.18,14.14,25,8.23
2025/09/10,hokkaido,19.31,19.31,14.16,19.91,15.32,13.36,50,8.43
2025/09/10,hokuriku,13.55,13.55,14.76,16.08,10.18,14.14,25,8.23
2025/09/10,kansai,13.55,13.55,14.76,16.08,10.18,14.14,25,8.23
2025/09/10,kyushu,13.55,13.55,14.76,16.08,10.18,14.14,25,8.23
2025/09/10,shikoku,10.05,10.05,7.48,8.88,9.33,7.15,18.22,7.02
2025/09/10,system,13.49,13.49,14.08,15.5,10.86,13.37,25,10.18
2025/09/10,tohoku,13.48,13.48,12.69,14.63,11.69,11.44,25,8.43
2025/09/10,tokyo,14.19,14.19,14.91,16.18,11.69,14.36,25,10.7
2025/09/11,chubu,13.11,13.11,15.46,15.75,10.18,14.79,18.9,8.17
2025/09/11,chugoku,12.05,12.05,13.3,14.13,9.31,12.6,18.9,8.17
2025/09/11,hokkaido,18.82,18.82,12.58,15.06,16.45,11.69,43.64,7.3
2025/09/11,hokuriku,12.72,12.72,15.46,15.75,9.31,14.79,18.9,8.17
2025/09/11,kansai,12.72,12.72,15.46,15.75,9.31,14.79,18.9,8.17
2025/09/11,kyushu,12.05,12.05,13.3,14.13,9.31,12.6,18.9,8.17
2025/09/11,shikoku,9.18,9.18,8.99,9.23,8.85,8.55,15,7.11
2025/09/11,system,12.84,12.84,14.43,15.03,10.25,13.89,18.9,9.74
2025/09/11,tohoku,12.58,12.58,12.92,14.04,10.68,12.16,18.9,9.64
2025/09/11,tokyo,13.28,13.28,15.29,15.72,10.68,14.79,18.9,9.96
2025/09/12,chubu,11.27,11.27,10.24,11.02,10.95,9.83,14.89,8.5
2025/09/12,chugoku,10.38,10.38,9.37,10.41,9.75,8.65,14.89,7.8
2025/09/12,hokkaido,13.96,13.96,9.33,11.78,15.62,8.83,25,7.74
2025/09/12,hokuriku,10.64,10.64,10.24,11.02,9.75,9.83,14.89,8.5
2025/09/12,kansai,10.64,10.64,10.24,11.02,9.75,9.83,14.89,8.5
2025/09/12,kyushu,10.38,10.38,9.37,10.41,9.75,8.65,14.89,7.8
2025/09/12,shikoku,8.4,8.4,7.03,7.44,9.54,6.98,10.83,6.7
2025/09/12,system,11.2,11.2,10.14,11.05,10.87,9.76,14.89,8.55
2025/09/12,tohoku,10.93,10.93,9.33,10.38,11.23,8.83,14.89,7.74
2025/09/12,tokyo,11.58,11.58,10.76,11.5,11.23,10.55,14.89,10.37
2025/09/13,chubu,10.94,10.94,10.72,11.06,10.3,10.61,13.29,8.61
2025/09/13,chugoku,9.81,9.81,8.91,9.66,9.11,8.23,13.29,7.55
2025/09/13,hokkaido,11.22,11.22,10.55,11.21,10.43,10.57,16.4,8
2025/09/13,hokuriku,10.34,10.34,10.72,10.93,9.11,10.61,13.29,7.55
2025/09/13,kansai,10.34,10.34,10.72,10.93,9.11,10.61,13.29,7.55
2025/09/13,kyushu,9.62,9.62,8.42,9.23,9.08,8.07,13.29,7.55
2025/09/13,shikoku,8.88,8.88,7.02,8.09,8.45,6.64,13.29,6.48
2025/09/13,system,10.73,10.73,10.52,10.86,10.11,10.33,13.66,8.5
2025/09/13,tohoku,11.11,11.11,11.31,11.47,10.51,11.31,13.29,8.79
2025/09/13,tokyo,11.23,11.23,11.31,11.47,10.62,11.31,13.29,10.29
2025/09/14,chubu,11.65,11.65,10.04,11.4,10.66,9.52,17.58,8.51
2025/09/14,chugoku,10.54,10.54,8.81,10.21,9.33,8.2,17.58,7.57
2025/09/14,hokkaido,9.21,9.21,1.84,4.68,9.41,0.91,35,0.01
2025/09/14,hokuriku,10.77,10.77,9.6,10.76,9.33,9.3,17.58,7.78
2025/09/14,kansai,10.77,10.77,9.6,10.76,9.33,9.3,17.58,7.78
2025/09/14,kyushu,10.12,10.12,7.97,9.28,9.31,7.63,17.58,6.99
2025/09/14,shikoku,8.8,8.8,5.28,6.88,8.59,4.73,17.58,0.02
2025/09/14,system,10.87,10.87,8.54,9.94,10.3,8.28,18,7.78
2025/09/14,tohoku,10.56,10.56,6.42,8.67,10.8,5.67,18.74,5.01
2025/09/14,tokyo,12.72,12.72,12.42,13.17,11.06,12.84,18.74,10.25
2025/09/15,chubu,12.45,12.45,10.5,12.11,11.17,9.87,19.6,8.61
2025/09/15,chugoku,11.55,11.55,9.93,11.57,9.62,9.26,19.6,7.84
2025/09/15,hokkaido,8.06,8.06,1.48,4.36,9.29,0.6,18.73,0.01
2025/09/15,hokuriku,11.7,11.7,10.45,11.93,9.62,9.82,19.6,7.84
2025/09/15,kansai,11.7,11.7,10.45,11.93,9.62,9.82,19.6,7.84
2025/09/15,kyushu,11.55,11.55,9.93,11.57,9.62,9.26,19.6,7.84
2025/09/15,shikoku,10.85,10.85,7.87,9.89,9.62,7.07,19.6,6.38
2025/09/15,system,11.71,11.71,9.23,10.98,10.73,8.54,18.73,7.52
2025/09/15,tohoku,11.19,11.19,7.24,9.25,11.27,6.59,18.73,5.01
2025/09/15,tokyo,12.54,12.54,10.76,12.25,11.27,10.02,18.73,8.61
2025/09/16,chubu,14.33,14.33,14.6,16.47,11.1,14.01,35,9
2025/09/16,chugoku,11.24,11.24,8.24,10.69,9.57,7.46,22.06,6.57
2025/09/16,hokkaido,11.02,11.02,7.05,10.64,9.18,6.45,35,5
2025/09/16,hokuriku,13.66,13.66,14.63,16.49,9.57,14.05,35,8.43
2025/09/16,kansai,13.66,13.66,14.63,16.49,9.57,14.05,35,8.43
2025/09/16,kyushu,11.24,11.24,8.24,10.69,9.57,7.46,22.06,6.57
2025/09/16,shikoku,11.24,11.24,8.24,10.69,9.57,7.46,22.06,6.57
2025/09/16,system,13.53,13.53,12.26,14.76,10.9,11.46,35,9.3
2025/09/16,tohoku,11.81,11.81,7.5,11.21,10.66,6.9,35,5.01
2025/09/16,tokyo,14.46,14.46,14.6,16.58,11.29,14.01,35,10.41
2025/09/17,chubu,14.11,14.11,11.11,15.91,11.44,10.51,35,6.53
2025/09/17,chugoku,11.47,11.47,9.31,11.58,9.92,8.38,23,6.53
2025/09/17,hokkaido,14.25,14.25,11.11,15.56,10.47,9.25,35,7.33
2025/09/17,hokuriku,11.5,11.5,9.4,11.65,9.92,8.38,23,6.53
2025/09/17,kansai,11.5,11.5,9.4,11.65,9.92,8.38,23,6.53
2025/09/17,kyushu,11.47,11.47,9.31,11.58,9.92,8.38,23,6.53
2025/09/17,shikoku,11.47,11.47,9.31,11.58,9.92,8.38,23,6.53
2025/09/17,system,14.38,14.38,12.23,16.58,11.29,11.47,35,8.52
2025/09/17,tohoku,14.63,14.63,10.91,15.42,11.65,8.97,35,7.8
2025/09/17,tokyo,16.62,16.62,15.79,19.19,11.77,13.97,35,11.1
2025/09/18,chubu,16.67,16.67,22.01,22.39,11.3,21.13,35.83,8.99
2025/09/18,chugoku,13.33,13.33,13.31,14.81,10.88,12.73,24,8.51
2025/09/18,hokkaido,14.71,14.71,15.82,17.21,11.51,16.16,30,10.64
2025/09/18,hokuriku,16.49,16.49,22.01,22.39,10.88,21.13,35.83,8.51
2025/09/18,kansai,16.49,16.49,22.01,22.39,10.88,21.13,35.83,8.51
2025/09/18,kyushu,13.33,13.33,13.31,14.81,10.88,12.73,24,8.51
2025/09/18,shikoku,13.19,13.19,12.83,14.48,10.88,12.06,24,6.71
2025/09/18,system,14.43,14.43,16.52,17.23,11.25,16.41,27.5,9.93
2025/09/18,tohoku,14.31,14.31,15.82,17.21,11.45,16.16,30,10.4
2025/09/18,tokyo,15.72,15.72,18.45,19.9,11.54,17.22,35.83,10.64
2025/09/19,chubu,10.89,10.89,9.97,10.89,10.43,9.43,15.61,7.97
2025/09/19,chugoku,9.57,9.57,7.59,9.06,9.08,7.12,15.61,6.55
2025/09/19,hokkaido,11.45,11.45,6.23,8.77,11.57,5.57,25,4
2025/09/19,hokuriku,10.33,10.33,9.97,10.89,9.08,9.43,15.61,7.97
2025/09/19,kansai,10.33,10.33,9.97,10.89,9.08,9.43,15.61,7.97
2025/09/19,kyushu,9.51,9.51,7.59,9.06,8.92,7.12,15.61,6.55
2025/09/19,shikoku,9.55,9.55,7.54,9.02,9.08,7.12,15.61,6.55
2025/09/19,system,10.63,10.63,8.66,9.97,10.56,8.18,16,7.1
2025/09/19,tohoku,10.23,10.23,6.62,8.35,11.37,6.08,15.61,5.01
2025/09/19,tokyo,12.04,12.04,11.51,12.25,11.46,11.19,15.61,10.58
2025/09/20,chubu,10.68,10.68,10.34,10.61,9.98,10.24,13.57,8.61
2025/09/20,chugoku,9.67,9.67,8.24,9.01,9.31,7.84,13.57,6.43
2025/09/20,hokkaido,10.19,10.19,8.66,9.47,10.14,8.45,15.27,7.17
2025/09/20,hokuriku,10.32,10.32,10.34,10.54,9.31,10.24,13.57,8.31
2025/09/20,kansai,10.32,10.32,10.34,10.54,9.31,10.24,13.57,8.31
2025/09/20,kyushu,9.67,9.67,8.24,9.01,9.31,7.84,13.57,6.43
2025/09/20,shikoku,9.6,9.6,7.98,8.83,9.31,7.57,13.57,6.43
2025/09/20,system,10.58,10.58,10.05,10.36,10.17,9.97,13.57,8.61
2025/09/20,tohoku,11.03,11.03,10.65,10.94,10.56,10.62,13.57,9.2
2025/09/20,tokyo,11.17,11.17,10.65,10.94,10.92,10.62,13.57,9.67
2025/09/21,chubu,8.17,8.17,4.68,5.94,9.67,3.96,12.8,1.79
2025/09/21,chugoku,7.16,7.16,3.99,5.24,8.16,3.45,12.8,1.79
2025/09/21,hokkaido,4.89,4.89,0.44,1.98,6.32,0.01,11.48,0.01
2025/09/21,hokuriku,7.68,7.68,4.68,5.91,8.76,3.96,12.8,1.79
2025/09/21,kansai,7.68,7.68,4.68,5.91,8.76,3.96,12.8,1.79
2025/09/21,kyushu,7.16,7.16,3.99,5.24,8.15,3.45,12.8,1.79
2025/09/21,shikoku,7.16,7.16,3.99,5.24,8.16,3.45,12.8,1.79
2025/09/21,system,8.32,8.32,4.96,6.2,9.56,4.43,12.48,2.01
2025/09/21,tohoku,6.75,6.75,1.65,3.57,8.64,1.11,11.88,0.01
2025/09/21,tokyo,11.24,11.24,10.67,11.32,11.01,10.33,15.22,7.61
2025/09/22,chubu,9.83,9.83,8.19,8.99,9.97,7.76,12.8,5.81
2025/09/22,chugoku,8.64,8.64,7.29,8.36,7.88,6.75,12.8,5.81
2025/09/22,hokkaido,11.03,11.03,4.87,8.54,10.24,3.65,40,0.01
2025/09/22,hokuriku,8.9,8.9,8.19,8.99,7.88,7.76,12.8,5.81
2025/09/22,kansai,8.9,8.9,8.19,8.99,7.88,7.76,12.8,5.81
2025/09/22,kyushu,8.64,8.64,7.29,8.36,7.88,6.75,12.8,5.81
2025/09/22,shikoku,8.39,8.39,6.57,7.78,7.88,5.78,12.8,0.02
2025/09/22,system,9.27,9.27,7.62,8.81,8.81,7.14,14.38,5.81
2025/09/22,tohoku,9.27,9.27,4.87,6.96,10.71,3.65,15.45,0.01
2025/09/22,tokyo,11.19,11.19,10.15,11.2,10.77,9.78,15.45,9.42
2025/09/23,chubu,8.87,8.87,8.12,8.22,9.48,8.18,11.2,6.71
2025/09/23,chugoku,7.96,7.96,7.92,8.05,7.74,7.89,9.13,6.7
2025/09/23,hokkaido,10.69,10.69,5.22,7.32,11.69,4.27,20,1
2025/09/23,hokuriku,8.02,8.02,8.12,8.19,7.74,8.18,9.13,6.7
2025/09/23,kansai,8.02,8.02,8.12,8.19,7.74,8.18,9.13,6.7
2025/09/23,kyushu,7.91,7.91,7.81,7.98,7.7,7.84,9.13,6.7
2025/09/23,shikoku,7.92,7.92,7.79,7.96,7.74,7.71,9.13,6.7
2025/09/23,system,8.78,8.78,7.73,8.29,8.75,7.71,11.2,6.91
2025/09/23,tohoku,8.97,8.97,5.08,6.72,10.39,4.37,13.5,2.01
2025/09/23,tokyo,10.07,10.07,8.75,9.35,10.39,8.96,13.5,6.74
2025/09/24,chubu,9.3,9.3,8.36,9.35,8.69,7.78,14.41,6
2025/09/24,chugoku,8.93,8.93,8.36,9.35,7.9,7.78,14.41,6
2025/09/24,hokkaido,12.05,12.05,8.97,10.8,12.13,7.58,19.25,6
2025/09/24,hokuriku,8.93,8.93,8.36,9.35,7.9,7.78,14.41,6
2025/09/24,kansai,8.93,8.93,8.36,9.35,7.9,7.78,14.41,6
2025/09/24,kyushu,8.93,8.93,8.36,9.35,7.9,7.78,14.41,6
2025/09/24,shikoku,8.93,8.93,8.36,9.35,7.9,7.78,14.41,6
2025/09/24,system,9.38,9.38,8.41,9.46,8.67,7.91,14.48,6.41
2025/09/24,tohoku,9.19,9.19,6.92,8.28,9.42,6.41,14.41,3.5
2025/09/24,tokyo,10.04,10.04,9.48,10.15,9.43,9.34,14.41,8
2025/09/25,chubu,10.04,10.04,9.62,10.24,8.97,9.38,15.22,7.54
2025/09/25,chugoku,9.73,9.73,9.62,10.24,8.51,9.38,15.22,7.54
2025/09/25,hokkaido,11.99,11.99,12.21,13.51,10,11.13,21.47,7.9
2025/09/25,hokuriku,9.73,9.73,9.62,10.24,8.51,9.38,15.22,7.54
2025/09/25,kansai,9.73,9.73,9.62,10.24,8.51,9.38,15.22,7.54
2025/09/25,kyushu,9.73,9.73,9.62,10.24,8.51,9.38,15.22,7.54
2025/09/25,shikoku,9.73,9.73,9.62,10.24,8.51,9.38,15.22,7.54
2025/09/25,system,10.23,10.23,9.77,10.62,9.2,9.52,15.22,7.94
2025/09/25,tohoku,10.67,10.67,9.87,10.85,10,9.4,15.22,7.9
2025/09/25,tokyo,10.68,10.68,9.87,10.85,10.01,9.4,15.22,7.9
2025/09/26,chubu,10.14,10.14,8.35,9.6,10.09,7.87,17.89,6.41
2025/09/26,chugoku,9.47,9.47,8.18,9.48,8.95,7.63,17.89,6.41
2025/09/26,hokkaido,10.17,10.17,6.07,8.32,10.68,5.58,18.43,5.01
2025/09/26,hokuriku,9.52,9.52,8.35,9.6,8.95,7.87,17.89,6.41
2025/09/26,kansai,9.52,9.52,8.35,9.6,8.95,7.87,17.89,6.41
2025/09/26,kyushu,9.47,9.47,8.16,9.46,8.95,7.63,17.89,6.41
2025/09/26,shikoku,9.46,9.46,8.13,9.45,8.95,7.56,17.89,6.41
2025/09/26,system,10.31,10.31,8.72,10.09,9.88,8.32,17.58,6.55
2025/09/26,tohoku,9.94,9.94,6.07,8.22,10.62,5.58,18.43,5.01
2025/09/26,tokyo,11.84,11.84,11.8,12.52,10.62,11.66,18.43,10.04
2025/09/27,chubu,8.86,8.86,7.06,7.59,10.05,7.01,11.29,6.36
2025/09/27,chugoku,8.36,8.36,7.06,7.59,8.76,7.01,11.29,6.36
2025/09/27,hokkaido,8.94,8.94,3.53,5.71,11.21,2.6,16,0.05
2025/09/27,hokuriku,8.36,8.36,7.06,7.59,8.76,7.01,11.29,6.36
2025/09/27,kansai,8.36,8.36,7.06,7.59,8.76,7.01,11.29,6.36
2025/09/27,kyushu,8.36,8.36,7.06,7.58,8.75,7.01,11.29,6.36
2025/09/27,shikoku,8.36,8.36,7.06,7.59,8.76,7.01,11.29,6.36
2025/09/27,system,9.16,9.16,7.29,8,9.91,7.12,11.41,6.5
2025/09/27,tohoku,8.9,8.9,3.53,5.71,11.1,2.6,14.01,0.05
2025/09/27,tokyo,10.84,10.84,9.73,10.31,11.1,9.61,14.01,8
2025/09/28,chubu,9.2,9.2,7.6,7.91,10.21,7.58,11.29,6
2025/09/28,chugoku,8.33,8.33,7.6,7.91,8.11,7.58,11.29,6
2025/09/28,hokkaido,8.6,8.6,3.33,5.29,10.6,2.53,14.27,0.01
2025/09/28,hokuriku,8.33,8.33,7.6,7.91,8.11,7.58,11.29,6
2025/09/28,kansai,8.33,8.33,7.6,7.91,8.11,7.58,11.29,6
2025/09/28,kyushu,8.23,8.23,7.28,7.68,8.11,7.16,11.29,6
2025/09/28,shikoku,8.33,8.33,7.6,7.91,8.11,7.58,11.29,6
2025/09/28,system,8.83,8.83,7.11,7.79,9.16,7.03,11.68,6.29
2025/09/28,tohoku,8.61,8.61,3.33,5.29,10.6,2.53,14.27,0.01
2025/09/28,tokyo,10.37,10.37,9.13,9.52,10.6,9.36,14.27,6
2025/09/29,chubu,10.22,10.22,9.61,9.96,10.03,9.32,12.44,6.14
2025/09/29,chugoku,8.72,8.72,7.67,8.6,8.04,7.11,12.44,6
2025/09/29,hokkaido,12.15,12.15,9.04,11.24,11.97,7.75,19.21,5.01
2025/09/29,hokuriku,9.29,9.29,9.61,9.96,8.04,9.32,12.44,6.14
2025/09/29,kansai,9.29,9.29,9.61,9.96,8.04,9.32,12.44,6.14
2025/09/29,kyushu,8.72,8.72,7.67,8.6,8.04,7.11,12.44,6
